id_fonte,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,cep,latitude,longitude,confiabilidade
CNEFE000421,PRAÇA,OSWALDO CRUZ,2193,BOTAFOGO,Rio de Janeiro,RJ,20000-330,-22.949531,-43.190114,0.98
CNEFE000422,VIELA,REBOUCAS,4813,PINHEIROS,São Paulo,SP,01000-427,-23.561388,-46.680538,0.95
CNEFE000423,ESTRADA,CONSOLACAO,2841,CONSOLACAO,São Paulo,SP,01000-580,-23.549521,-46.659656,0.96
CNEFE000424,TRAVESSA,EIXO MONUMENTAL,2033,ASA NORTE,Brasília,DF,70000-945,-15.795612,-47.884331,0.97
CNEFE000425,RUA,PROTASIO ALVES,3944,PETROPOLIS,Porto Alegre,RS,90000-448,-30.036803,-51.232557,0.96
CNEFE000426,TRAVESSA,IPIRANGA,414,REPUBLICA,São Paulo,SP,01000-335,-23.542742,-46.639323,0.96
CNEFE000427,ESTRADA,AMAZONAS,2402,CENTRO,Belo Horizonte,MG,30000-359,-19.91738,-43.93431,0.97
CNEFE000428,TRAVESSA,DAS FLORES,3758,JARDIM,Rio de Janeiro,RJ,20000-347,-22.909733,-43.179923,0.95
CNEFE000429,AVENIDA,BRIGADEIRO FARIA LIMA,3275,ITAM BIBI,São Paulo,SP,01000-354,-23.584306,-46.690352,0.95
CNEFE000430,LARGO,URUGUAIANA,736,CENTRO,Rio de Janeiro,RJ,20000-465,-22.901347,-43.173362,0.96
CNEFE000431,ALAMEDA,BOA VIAGEM,429,BOA VIAGEM,Recife,PE,50000-255,-8.118931,-34.906003,0.96
CNEFE000432,AVENIDA,MARQUES DE ITU,645,VILA BUARQUE,São Paulo,SP,01000-260,-23.546107,-46.644213,0.97
CNEFE000433,ESTRADA,CONDE DA BOA VISTA,2628,DERBY,Recife,PE,50000-920,-8.054374,-34.887288,0.96
CNEFE000434,AVENIDA,ATLANTICA,4804,COPACABANA,Rio de Janeiro,RJ,20000-355,-22.970506,-43.181681,0.95
CNEFE000435,TRAVESSA,DA AURORA,2541,BOA VISTA,Recife,PE,50000-360,-8.062193,-34.881301,0.97
CNEFE000436,AVENIDA,COPACABANA,2730,COPACABANA,Rio de Janeiro,RJ,20000-978,-22.969767,-43.184251,0.97
CNEFE000437,VIELA,BOA VIAGEM,3541,BOA VIAGEM,Recife,PE,50000-277,-8.119284,-34.905101,0.97
CNEFE000438,ALAMEDA,PROTASIO ALVES,3356,PETROPOLIS,Porto Alegre,RS,90000-960,-30.035736,-51.232737,0.96
CNEFE000439,AVENIDA,AMAZONAS,4395,CENTRO,Belo Horizonte,MG,30000-833,-19.917759,-43.935179,0.97
CNEFE000440,RUA,AMAZONAS,3754,CENTRO,Belo Horizonte,MG,30000-174,-19.917525,-43.935737,0.96
CNEFE000441,PRAÇA,BOA VIAGEM,4974,BOA VIAGEM,Recife,PE,50000-494,-8.119917,-34.906692,0.97
CNEFE000442,VIELA,PROTASIO ALVES,4880,PETROPOLIS,Porto Alegre,RS,90000-998,-30.035383,-51.231665,0.96
CNEFE000443,VIELA,COPACABANA,197,COPACABANA,Rio de Janeiro,RJ,20000-617,-22.970388,-43.184628,0.98
CNEFE000444,AVENIDA,ATLANTICA,362,COPACABANA,Rio de Janeiro,RJ,20000-391,-22.970899,-43.182036,0.95
CNEFE000445,TRAVESSA,AFONSO PENA,4915,CENTRO,Belo Horizonte,MG,30000-951,-19.916202,-43.933745,0.95
CNEFE000446,TRAVESSA,PROTASIO ALVES,314,PETROPOLIS,Porto Alegre,RS,90000-500,-30.035951,-51.231885,0.96
CNEFE000447,AVENIDA,PRIMEIRO DE MARÇO,3340,CENTRO,Rio de Janeiro,RJ,20000-584,-22.903228,-43.176514,0.98
CNEFE000448,PRAÇA,W3 NORTE,3445,ASA NORTE,Brasília,DF,70000-146,-15.794532,-47.883823,0.98
CNEFE000449,VIELA,DA AURORA,2737,BOA VISTA,Recife,PE,50000-876,-8.062745,-34.880678,0.98
CNEFE000450,LARGO,EIXO MONUMENTAL,1443,ASA NORTE,Brasília,DF,70000-112,-15.795927,-47.884679,0.97
CNEFE000451,ESTRADA,DOS ANDRADAS,15,CENTRO,Porto Alegre,RS,90000-667,-30.033824,-51.230127,0.97
CNEFE000452,ALAMEDA,PRIMEIRO DE MARÇO,3666,CENTRO,Rio de Janeiro,RJ,20000-297,-22.902654,-43.175113,0.95
CNEFE000453,RUA,TUPIS,3819,CENTRO,Belo Horizonte,MG,30000-844,-19.919578,-43.93716,0.97
CNEFE000454,VIELA,DAS FLORES,4946,JARDIM,Rio de Janeiro,RJ,20000-632,-22.909081,-43.180556,0.96
CNEFE000455,ALAMEDA,CONDE DA BOA VISTA,4978,DERBY,Recife,PE,50000-521,-8.055794,-34.888489,0.97
CNEFE000456,LARGO,TUPIS,2159,CENTRO,Belo Horizonte,MG,30000-545,-19.918217,-43.93748,0.97
CNEFE000457,LARGO,DO COMERCIO,3053,SAO JOSE,Recife,PE,50000-674,-8.059946,-34.874554,0.95
CNEFE000458,AVENIDA,BOAVISTA,3482,BOA VIAGEM,Recife,PE,50000-541,-8.119474,-34.906214,0.96
CNEFE000459,PRAÇA,ATLANTICA,3295,COPACABANA,Rio de Janeiro,RJ,20000-410,-22.971687,-43.182007,0.96
CNEFE000460,RUA,IPIRANGA,3596,REPUBLICA,São Paulo,SP,01000-250,-23.542148,-46.640821,0.96
CNEFE000461,PRAÇA,DAS FLORES,3511,JARDIM,Rio de Janeiro,RJ,20000-909,-22.90956,-43.180731,0.96
CNEFE000462,LARGO,CONSOLACAO,3950,CONSOLACAO,São Paulo,SP,01000-118,-23.55052,-46.660061,0.97
CNEFE000463,LARGO,REBOUCAS,887,PINHEIROS,São Paulo,SP,01000-264,-23.561801,-46.68001,0.97
CNEFE000464,LARGO,AFONSO PENA,1260,CENTRO,Belo Horizonte,MG,30000-205,-19.917452,-43.934878,0.95
CNEFE000465,PRAÇA,SETEMBRO,2377,CENTRO,Rio de Janeiro,RJ,20000-124,-22.905475,-43.177885,0.96
CNEFE000466,RUA,OSWALDO CRUZ,4156,BOTAFOGO,Rio de Janeiro,RJ,20000-837,-22.949006,-43.190408,0.98
CNEFE000467,TRAVESSA,ATLANTICA,4654,COPACABANA,Rio de Janeiro,RJ,20000-511,-22.971057,-43.18205,0.98
CNEFE000468,ESTRADA,TUPIS,2539,CENTRO,Belo Horizonte,MG,30000-501,-19.919526,-43.93698,0.96
CNEFE000469,ALAMEDA,CONSOLACAO,2038,CONSOLACAO,São Paulo,SP,01000-890,-23.550974,-46.659403,0.97
CNEFE000470,ALAMEDA,OSWALDO CRUZ,1831,BOTAFOGO,Rio de Janeiro,RJ,20000-729,-22.950945,-43.189839,0.96
CNEFE000471,RUA,MARQUES DE ITU,4029,VILA BUARQUE,São Paulo,SP,01000-831,-23.546763,-46.644548,0.97
CNEFE000472,VIELA,VINTE E TRES DE MAIO,2574,LIBERDADE,São Paulo,SP,01000-523,-23.545787,-46.641017,0.98
CNEFE000473,TRAVESSA,DO COMERCIO,2943,SAO JOSE,Recife,PE,50000-720,-8.060695,-34.874762,0.95
CNEFE000474,LARGO,DO COMERCIO,2682,SAO JOSE,Recife,PE,50000-157,-8.060686,-34.875326,0.97
CNEFE000475,ESTRADA,DO OUVIDOR,1839,CENTRO,Rio de Janeiro,RJ,20000-393,-22.903446,-43.173278,0.98
CNEFE000476,LARGO,ATLANTICA,837,COPACABANA,Rio de Janeiro,RJ,20000-180,-22.971644,-43.181735,0.96
CNEFE000477,ALAMEDA,CONDE DA BOA VISTA,838,DERBY,Recife,PE,50000-971,-8.054963,-34.887527,0.98
CNEFE000478,RUA,PAULISTA,2760,BELA VISTA,São Paulo,SP,01000-512,-23.560855,-46.656485,0.95
CNEFE000479,AVENIDA,AMAZONAS,1473,CENTRO,Belo Horizonte,MG,30000-230,-19.917913,-43.934915,0.96
CNEFE000480,ALAMEDA,BORGES DE MEDEIROS,3981,CENTRO,Porto Alegre,RS,90000-134,-30.034946,-51.231412,0.97
CNEFE000481,AVENIDA,EIXO MONUMENTAL,2674,ASA NORTE,Brasília,DF,70000-500,-15.796237,-47.884613,0.95
CNEFE000482,ALAMEDA,BOA VIAGEM,2481,BOA VIAGEM,Recife,PE,50000-115,-8.118342,-34.905379,0.96
CNEFE000483,ESTRADA,SETEMBRO,2057,CENTRO,Rio de Janeiro,RJ,20000-956,-22.90568,-43.176046,0.97
CNEFE000484,LARGO,AGAMENON MAGALHAES,1923,DERBY,Recife,PE,50000-407,-8.050617,-34.890859,0.96
CNEFE000485,AVENIDA,CONDE DA BOA VISTA,4367,DERBY,Recife,PE,50000-256,-8.055917,-34.887114,0.95
CNEFE000486,AVENIDA,DO COMERCIO,2160,SAO JOSE,Recife,PE,50000-718,-8.059642,-34.874737,0.97
CNEFE000487,VIELA,IPIRANGA,699,REPUBLICA,São Paulo,SP,01000-565,-23.542661,-46.640182,0.95
CNEFE000488,AVENIDA,RIO BRANCO,836,CENTRO,Rio de Janeiro,RJ,20000-923,-22.903253,-43.174864,0.97
CNEFE000489,VIELA,URUGUAIANA,4910,CENTRO,Rio de Janeiro,RJ,20000-411,-22.900533,-43.173306,0.95
CNEFE000490,TRAVESSA,BORGES DE MEDEIROS,2372,CENTRO,Porto Alegre,RS,90000-146,-30.035182,-51.230896,0.95
CNEFE000491,TRAVESSA,BRIGADEIRO FARIA LIMA,572,ITAM BIBI,São Paulo,SP,01000-213,-23.584476,-46.690438,0.97
CNEFE000492,PRAÇA,EIXO MONUMENTAL,704,ASA NORTE,Brasília,DF,70000-337,-15.795733,-47.884376,0.97
CNEFE000493,RUA,PAULISTA,2538,BELA VISTA,São Paulo,SP,01000-139,-23.561769,-46.657267,0.96
CNEFE000494,ALAMEDA,PROTASIO ALVES,392,PETROPOLIS,Porto Alegre,RS,90000-495,-30.036278,-51.232997,0.97
CNEFE000495,LARGO,TUPIS,4314,CENTRO,Belo Horizonte,MG,30000-122,-19.9198,-43.936679,0.96
CNEFE000496,PRAÇA,REBOUCAS,3193,PINHEIROS,São Paulo,SP,01000-585,-23.561791,-46.679381,0.96
CNEFE000497,PRAÇA,URUGUAIANA,3870,CENTRO,Rio de Janeiro,RJ,20000-909,-22.900107,-43.174695,0.97
CNEFE000498,TRAVESSA,OSWALDO CRUZ,1760,BOTAFOGO,Rio de Janeiro,RJ,20000-560,-22.95009,-43.190465,0.98
CNEFE000499,LARGO,NOVE DE JULHO,31,REPUBLICA,São Paulo,SP,01000-335,-23.544483,-46.640745,0.97
CNEFE000500,VIELA,IPIRANGA,2367,REPUBLICA,São Paulo,SP,01000-935,-23.542783,-46.639584,0.95
CNEFE000501,VIELA,AGAMENON MAGALHAES,139,DERBY,Recife,PE,50000-536,-8.049073,-34.890858,0.96
CNEFE000502,RUA,BAHIA,2849,CENTRO,Belo Horizonte,MG,30000-506,-19.918299,-43.935119,0.96
CNEFE000503,AVENIDA,IPIRANGA,220,REPUBLICA,São Paulo,SP,01000-717,-23.543825,-46.639327,0.98
CNEFE000504,AVENIDA,AGAMENON MAGALHAES,1358,DERBY,Recife,PE,50000-505,-8.049712,-34.890409,0.96
CNEFE000505,RUA,ATLANTICA,2302,COPACABANA,Rio de Janeiro,RJ,20000-633,-22.971612,-43.182645,0.96
CNEFE000506,VIELA,AGAMENON MAGALHAES,4784,DERBY,Recife,PE,50000-705,-8.050072,-34.890399,0.97
CNEFE000507,LARGO,VINTE E TRES DE MAIO,100,LIBERDADE,São Paulo,SP,01000-352,-23.544982,-46.641966,0.98
CNEFE000508,RUA,AGAMENON MAGALHAES,3736,DERBY,Recife,PE,50000-104,-8.049384,-34.890949,0.97
CNEFE000509,TRAVESSA,COPACABANA,3937,COPACABANA,Rio de Janeiro,RJ,20000-417,-22.970111,-43.184101,0.96
CNEFE000510,RUA,REBOUCAS,3639,PINHEIROS,São Paulo,SP,01000-213,-23.560382,-46.679368,0.97
CNEFE000511,VIELA,COPACABANA,427,COPACABANA,Rio de Janeiro,RJ,20000-384,-22.970115,-43.184853,0.98
CNEFE000512,ALAMEDA,DAS FLORES,2407,JARDIM,Rio de Janeiro,RJ,20000-929,-22.91066,-43.180814,0.95
CNEFE000513,LARGO,DA AURORA,2289,BOA VISTA,Recife,PE,50000-338,-8.063332,-34.880816,0.96
CNEFE000514,VIELA,W3 SUL,2806,ASA SUL,Brasília,DF,70000-265,-15.794561,-47.882093,0.96
CNEFE000515,RUA,BRIGADEIRO FARIA LIMA,1730,ITAM BIBI,São Paulo,SP,01000-468,-23.583865,-46.690782,0.97
CNEFE000516,RUA,IPIRANGA,2549,REPUBLICA,São Paulo,SP,01000-916,-23.542186,-46.639247,0.97
CNEFE000517,PRAÇA,QUINZE DE NOVEMBRO,1757,CENTRO,São Paulo,SP,01000-834,-23.550751,-46.6335,0.97
CNEFE000518,LARGO,PRIMEIRO DE MARÇO,1929,CENTRO,Rio de Janeiro,RJ,20000-565,-22.902086,-43.175773,0.95
CNEFE000519,VIELA,CONSOLACAO,1268,CONSOLACAO,São Paulo,SP,01000-607,-23.549077,-46.659262,0.96
CNEFE000520,PRAÇA,SETEMBRO,4310,CENTRO,Rio de Janeiro,RJ,20000-437,-22.904142,-43.177608,0.96
CNEFE000521,LARGO,IPIRANGA,3179,REPUBLICA,São Paulo,SP,01000-779,-23.542329,-46.640693,0.97
CNEFE000522,TRAVESSA,RIO BRANCO,2241,CENTRO,Rio de Janeiro,RJ,20000-910,-22.904478,-43.175844,0.97
CNEFE000523,VIELA,PRIMEIRO DE MARÇO,3608,CENTRO,Rio de Janeiro,RJ,20000-540,-22.902211,-43.176037,0.98
CNEFE000524,AVENIDA,DO OUVIDOR,3914,CENTRO,Rio de Janeiro,RJ,20000-944,-22.903047,-43.17266,0.98
CNEFE000525,AVENIDA,BOA VIAGEM,3184,BOA VIAGEM,Recife,PE,50000-125,-8.119075,-34.906749,0.95
CNEFE000526,TRAVESSA,AGAMENON MAGALHAES,3040,DERBY,Recife,PE,50000-502,-8.049605,-34.889825,0.97
CNEFE000527,LARGO,MARQUES DE ITU,128,VILA BUARQUE,São Paulo,SP,01000-403,-23.547199,-46.643361,0.95
CNEFE000528,TRAVESSA,BOA VIAGEM,4910,BOA VIAGEM,Recife,PE,50000-356,-8.119279,-34.90699,0.97
CNEFE000529,AVENIDA,URUGUAIANA,4432,CENTRO,Rio de Janeiro,RJ,20000-507,-22.901049,-43.17332,0.98
CNEFE000530,RUA,SETEMBRO,2698,CENTRO,Rio de Janeiro,RJ,20000-277,-22.905276,-43.177748,0.95
CNEFE000531,AVENIDA,DO COMERCIO,911,SAO JOSE,Recife,PE,50000-867,-8.05903,-34.875986,0.97
CNEFE000532,AVENIDA,OSWALDO CRUZ,3402,BOTAFOGO,Rio de Janeiro,RJ,20000-699,-22.950834,-43.190347,0.95
CNEFE000533,ALAMEDA,TUPIS,4213,CENTRO,Belo Horizonte,MG,30000-189,-19.919615,-43.937484,0.95
CNEFE000534,ESTRADA,BRIGADEIRO FARIA LIMA,1583,ITAM BIBI,São Paulo,SP,01000-410,-23.584998,-46.689655,0.97
CNEFE000535,VIELA,DO COMERCIO,3917,SAO JOSE,Recife,PE,50000-790,-8.059336,-34.874751,0.95
CNEFE000536,ALAMEDA,CONSOLACAO,4336,CONSOLACAO,São Paulo,SP,01000-792,-23.550853,-46.660473,0.95
CNEFE000537,VIELA,TUPIS,2973,CENTRO,Belo Horizonte,MG,30000-842,-19.918103,-43.93751,0.98
CNEFE000538,AVENIDA,AFONSO PENA,4345,CENTRO,Belo Horizonte,MG,30000-999,-19.917527,-43.935167,0.97
CNEFE000539,AVENIDA,URUGUAIANA,4312,CENTRO,Rio de Janeiro,RJ,20000-507,-22.901958,-43.174573,0.97
CNEFE000540,TRAVESSA,SAO JOAO,239,REPUBLICA,São Paulo,SP,01000-523,-23.546757,-46.643231,0.95
CNEFE000541,VIELA,NOVE DE JULHO,4978,REPUBLICA,São Paulo,SP,01000-618,-23.543471,-46.640619,0.96
CNEFE000542,AVENIDA,REBOUCAS,3391,PINHEIROS,São Paulo,SP,01000-544,-23.561366,-46.679749,0.98
CNEFE000543,TRAVESSA,VINTE E TRES DE MAIO,4731,LIBERDADE,São Paulo,SP,01000-830,-23.54597,-46.642512,0.97
CNEFE000544,ESTRADA,BRIGADEIRO FARIA LIMA,4372,ITAM BIBI,São Paulo,SP,01000-750,-23.583683,-46.689045,0.95
CNEFE000545,ESTRADA,AGAMENON MAGALHAES,3118,DERBY,Recife,PE,50000-346,-8.04939,-34.889177,0.98
CNEFE000546,PRAÇA,TUPIS,1356,CENTRO,Belo Horizonte,MG,30000-420,-19.918834,-43.93679,0.98
CNEFE000547,ALAMEDA,QUINZE DE NOVEMBRO,2115,CENTRO,São Paulo,SP,01000-632,-23.549706,-46.633479,0.96
CNEFE000548,VIELA,VINTE E TRES DE MAIO,4442,LIBERDADE,São Paulo,SP,01000-215,-23.54448,-46.642503,0.96
CNEFE000549,TRAVESSA,PRIMEIRO DE MARÇO,1809,CENTRO,Rio de Janeiro,RJ,20000-363,-22.903851,-43.175434,0.95
CNEFE000550,PRAÇA,DAS FLORES,4604,JARDIM,Rio de Janeiro,RJ,20000-187,-22.90979,-43.179961,0.96
CNEFE000551,RUA,BOAVISTA,3184,BOA VIAGEM,Recife,PE,50000-270,-8.120365,-34.907305,0.97
CNEFE000552,RUA,DOS ANDRADAS,1407,CENTRO,Porto Alegre,RS,90000-690,-30.034661,-51.229698,0.98
CNEFE000553,ALAMEDA,PRESIDENTE VARGAS,3197,CENTRO,Rio de Janeiro,RJ,20000-579,-22.905624,-43.178968,0.98
CNEFE000554,VIELA,PAULISTA,3239,BELA VISTA,São Paulo,SP,01000-321,-23.562167,-46.657142,0.97
CNEFE000555,AVENIDA,SETEMBRO,4385,CENTRO,Rio de Janeiro,RJ,20000-279,-22.905619,-43.176983,0.97
CNEFE000556,LARGO,BOA VIAGEM,3838,BOA VIAGEM,Recife,PE,50000-838,-8.119311,-34.905762,0.97
CNEFE000557,TRAVESSA,TUPIS,4929,CENTRO,Belo Horizonte,MG,30000-600,-19.91806,-43.936407,0.97
CNEFE000558,ESTRADA,BOA VIAGEM,2088,BOA VIAGEM,Recife,PE,50000-375,-8.118473,-34.906865,0.97
CNEFE000559,TRAVESSA,RIO BRANCO,3208,CENTRO,Rio de Janeiro,RJ,20000-566,-22.904853,-43.175041,0.98
CNEFE000560,ESTRADA,DO OUVIDOR,2910,CENTRO,Rio de Janeiro,RJ,20000-768,-22.903341,-43.172723,0.96
CNEFE000561,ESTRADA,TUPIS,2989,CENTRO,Belo Horizonte,MG,30000-398,-19.918274,-43.937792,0.98
CNEFE000562,RUA,PAULISTA,4449,BELA VISTA,São Paulo,SP,01000-507,-23.561988,-46.657438,0.95
CNEFE000563,ESTRADA,IPIRANGA,4736,REPUBLICA,São Paulo,SP,01000-743,-23.543936,-46.639105,0.98
CNEFE000564,LARGO,NOVE DE JULHO,1829,REPUBLICA,São Paulo,SP,01000-958,-23.543012,-46.640883,0.98
CNEFE000565,LARGO,PAULISTA,4274,BELA VISTA,São Paulo,SP,01000-185,-23.5608,-46.65742,0.97
CNEFE000566,VIELA,PAULISTA,2893,BELA VISTA,São Paulo,SP,01000-397,-23.561126,-46.65704,0.97
CNEFE000567,LARGO,W3 NORTE,1096,ASA NORTE,Brasília,DF,70000-731,-15.795302,-47.883632,0.95
CNEFE000568,ESTRADA,BAHIA,4463,CENTRO,Belo Horizonte,MG,30000-949,-19.91731,-43.935899,0.96
CNEFE000569,LARGO,COPACABANA,3522,COPACABANA,Rio de Janeiro,RJ,20000-314,-22.970126,-43.184567,0.97
CNEFE000570,PRAÇA,AGAMENON MAGALHAES,2896,DERBY,Recife,PE,50000-800,-8.050348,-34.890686,0.96
CNEFE000571,AVENIDA,DAS FLORES,266,JARDIM,Rio de Janeiro,RJ,20000-733,-22.910963,-43.180273,0.97
CNEFE000572,ESTRADA,MARQUES DE ITU,1056,VILA BUARQUE,São Paulo,SP,01000-277,-23.546623,-46.643463,0.96
CNEFE000573,VIELA,CONSOLACAO,88,CONSOLACAO,São Paulo,SP,01000-237,-23.54962,-46.660974,0.98
CNEFE000574,TRAVESSA,URUGUAIANA,24,CENTRO,Rio de Janeiro,RJ,20000-294,-22.901519,-43.174923,0.97
CNEFE000575,ALAMEDA,VINTE E TRES DE MAIO,1618,LIBERDADE,São Paulo,SP,01000-438,-23.544634,-46.641246,0.98
CNEFE000576,ESTRADA,CONSOLACAO,4590,CONSOLACAO,São Paulo,SP,01000-720,-23.549851,-46.659039,0.95
CNEFE000577,TRAVESSA,PRIMEIRO DE MARÇO,1016,CENTRO,Rio de Janeiro,RJ,20000-903,-22.902258,-43.175581,0.96
CNEFE000578,LARGO,AMAZONAS,2504,CENTRO,Belo Horizonte,MG,30000-311,-19.916776,-43.934328,0.95
CNEFE000579,ALAMEDA,DO OUVIDOR,527,CENTRO,Rio de Janeiro,RJ,20000-498,-22.90327,-43.173221,0.98
CNEFE000580,LARGO,PRESIDENTE VARGAS,36,CENTRO,Rio de Janeiro,RJ,20000-659,-22.906128,-43.178472,0.95
CNEFE000581,RUA,SAO JOAO,818,REPUBLICA,São Paulo,SP,01000-771,-23.54642,-46.642531,0.96
CNEFE000582,VIELA,PRESIDENTE VARGAS,1393,CENTRO,Rio de Janeiro,RJ,20000-700,-22.90602,-43.178401,0.97
CNEFE000583,RUA,URUGUAIANA,2604,CENTRO,Rio de Janeiro,RJ,20000-769,-22.901409,-43.174762,0.97
CNEFE000584,VIELA,AFONSO PENA,809,CENTRO,Belo Horizonte,MG,30000-891,-19.916436,-43.933488,0.97
CNEFE000585,PRAÇA,REBOUCAS,3052,PINHEIROS,São Paulo,SP,01000-350,-23.561756,-46.679327,0.95
CNEFE000586,RUA,PAULISTA,2658,BELA VISTA,São Paulo,SP,01000-661,-23.562133,-46.655913,0.97
CNEFE000587,ALAMEDA,REBOUCAS,1926,PINHEIROS,São Paulo,SP,01000-377,-23.560032,-46.679704,0.96
CNEFE000588,ALAMEDA,OSWALDO CRUZ,4071,BOTAFOGO,Rio de Janeiro,RJ,20000-278,-22.949091,-43.189298,0.98
CNEFE000589,PRAÇA,BOAVISTA,383,BOA VIAGEM,Recife,PE,50000-189,-8.119508,-34.906647,0.97
CNEFE000590,PRAÇA,PRIMEIRO DE MARÇO,2617,CENTRO,Rio de Janeiro,RJ,20000-545,-22.902171,-43.175447,0.97
CNEFE000591,ESTRADA,QUINZE DE NOVEMBRO,3293,CENTRO,São Paulo,SP,01000-184,-23.550594,-46.6329,0.95
CNEFE000592,TRAVESSA,BAHIA,163,CENTRO,Belo Horizonte,MG,30000-467,-19.918447,-43.935825,0.96
CNEFE000593,LARGO,W3 NORTE,965,ASA NORTE,Brasília,DF,70000-542,-15.794218,-47.882985,0.98
CNEFE000594,ALAMEDA,COPACABANA,1076,COPACABANA,Rio de Janeiro,RJ,20000-325,-22.969401,-43.184301,0.96
CNEFE000595,ALAMEDA,CONDE DA BOA VISTA,2986,DERBY,Recife,PE,50000-285,-8.054085,-34.888343,0.97
CNEFE000596,VIELA,ATLANTICA,3629,COPACABANA,Rio de Janeiro,RJ,20000-607,-22.971737,-43.181635,0.96
CNEFE000597,LARGO,RIO BRANCO,4854,CENTRO,Rio de Janeiro,RJ,20000-328,-22.904786,-43.175623,0.97
CNEFE000598,LARGO,DAS FLORES,3373,JARDIM,Rio de Janeiro,RJ,20000-552,-22.909583,-43.179483,0.98
CNEFE000599,AVENIDA,NOVE DE JULHO,719,REPUBLICA,São Paulo,SP,01000-100,-23.54435,-46.640264,0.98
CNEFE000600,PRAÇA,EIXO MONUMENTAL,4347,ASA NORTE,Brasília,DF,70000-139,-15.79586,-47.883216,0.97
CNEFE000601,ESTRADA,PRESIDENTE VARGAS,1488,CENTRO,Rio de Janeiro,RJ,20000-310,-22.905244,-43.177681,0.95
CNEFE000602,VIELA,REBOUCAS,498,PINHEIROS,São Paulo,SP,01000-626,-23.561242,-46.679957,0.95
CNEFE000603,AVENIDA,REBOUCAS,1065,PINHEIROS,São Paulo,SP,01000-750,-23.561455,-46.680135,0.97
CNEFE000604,RUA,W3 SUL,4062,ASA SUL,Brasília,DF,70000-208,-15.793994,-47.881779,0.96
CNEFE000605,LARGO,PRIMEIRO DE MARÇO,4730,CENTRO,Rio de Janeiro,RJ,20000-965,-22.902505,-43.175539,0.98
CNEFE000606,PRAÇA,URUGUAIANA,3228,CENTRO,Rio de Janeiro,RJ,20000-901,-22.901067,-43.173733,0.98
CNEFE000607,PRAÇA,BRIGADEIRO FARIA LIMA,1193,ITAM BIBI,São Paulo,SP,01000-851,-23.584578,-46.689646,0.97
CNEFE000608,AVENIDA,EIXO MONUMENTAL,4474,ASA NORTE,Brasília,DF,70000-364,-15.795278,-47.883976,0.97
CNEFE000609,TRAVESSA,IPIRANGA,420,REPUBLICA,São Paulo,SP,01000-682,-23.542062,-46.640065,0.97
CNEFE000610,LARGO,DO OUVIDOR,4812,CENTRO,Rio de Janeiro,RJ,20000-696,-22.902488,-43.172837,0.96
CNEFE000611,ALAMEDA,MARQUES DE ITU,2538,VILA BUARQUE,São Paulo,SP,01000-970,-23.546436,-46.644375,0.96
CNEFE000612,ESTRADA,ATLANTICA,3491,COPACABANA,Rio de Janeiro,RJ,20000-755,-22.971485,-43.182059,0.95
CNEFE000613,LARGO,BOAVISTA,2906,BOA VIAGEM,Recife,PE,50000-211,-8.12043,-34.907535,0.98
CNEFE000614,ALAMEDA,AGAMENON MAGALHAES,2044,DERBY,Recife,PE,50000-767,-8.050938,-34.889399,0.96
CNEFE000615,PRAÇA,PROTASIO ALVES,4651,PETROPOLIS,Porto Alegre,RS,90000-573,-30.036581,-51.231778,0.97
CNEFE000616,LARGO,AMAZONAS,4157,CENTRO,Belo Horizonte,MG,30000-788,-19.917272,-43.93429,0.97
CNEFE000617,AVENIDA,BORGES DE MEDEIROS,3100,CENTRO,Porto Alegre,RS,90000-416,-30.03534,-51.230668,0.96
CNEFE000618,LARGO,CONSOLACAO,1725,CONSOLACAO,São Paulo,SP,01000-553,-23.549018,-46.659646,0.95
CNEFE000619,LARGO,PRESIDENTE VARGAS,3178,CENTRO,Rio de Janeiro,RJ,20000-802,-22.905387,-43.17732,0.95
CNEFE000620,RUA,REBOUCAS,4030,PINHEIROS,São Paulo,SP,01000-323,-23.561367,-46.680949,0.97
CNEFE000621,TRAVESSA,DO COMERCIO,4105,SAO JOSE,Recife,PE,50000-113,-8.059832,-34.875703,0.96
CNEFE000622,PRAÇA,IPIRANGA,1065,REPUBLICA,São Paulo,SP,01000-441,-23.542192,-46.640182,0.98
CNEFE000623,ESTRADA,ATLANTICA,3217,COPACABANA,Rio de Janeiro,RJ,20000-262,-22.970933,-43.182774,0.96
CNEFE000624,PRAÇA,TUPIS,974,CENTRO,Belo Horizonte,MG,30000-561,-19.919524,-43.936611,0.96
CNEFE000625,TRAVESSA,SETEMBRO,1145,CENTRO,Rio de Janeiro,RJ,20000-351,-22.905475,-43.17662,0.98
CNEFE000626,VIELA,VINTE E TRES DE MAIO,2702,LIBERDADE,São Paulo,SP,01000-699,-23.545036,-46.64285,0.98
CNEFE000627,PRAÇA,IPIRANGA,3699,REPUBLICA,São Paulo,SP,01000-142,-23.542579,-46.640372,0.98
CNEFE000628,LARGO,SETEMBRO,2061,CENTRO,Rio de Janeiro,RJ,20000-528,-22.905927,-43.177178,0.95
CNEFE000629,PRAÇA,MARQUES DE ITU,4618,VILA BUARQUE,São Paulo,SP,01000-581,-23.547469,-46.643133,0.96
CNEFE000630,TRAVESSA,AGAMENON MAGALHAES,4892,DERBY,Recife,PE,50000-750,-8.050778,-34.89068,0.95
