id_fonte,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,cep,latitude,longitude,confiabilidade
OSM000447,ESTRADA,Dos Andradas,3297,Centro,Porto Alegre,RS,90000-307,-30.034016,-51.229679,0.77
OSM000448,ESTRADA,PAULISTA,3801,Bela Vista,São Paulo,SP,01000-787,-23.560476,-46.655508,0.76
OSM000449,VIELA,Do Comercio,4752,SAO JOSE,Recife,PE,50000-527,-8.059454,-34.874569,0.84
OSM000450,LARGO,Quinze De Novembro,202,Centro,São Paulo,SP,01000-385,-23.549615,-46.632313,0.77
OSM000451,ESTRADA,Dos Andradas,3386,Centro,Porto Alegre,RS,90000-225,-30.034601,-51.230668,0.8
OSM000452,ALAMEDA,Setembro,740,CENTRO,Rio de Janeiro,RJ,20000-818,-22.905642,-43.176856,0.83
OSM000453,RUA,BRIGADEIRO FARIA LIMA,3210,Itam Bibi,São Paulo,SP,01000-988,-23.584721,-46.689493,0.77
OSM000454,PRAÇA,Presidente Vargas,3016,Centro,Rio de Janeiro,RJ,20000-425,-22.905177,-43.178279,0.78
OSM000455,TRAVESSA,W3 NORTE,701,Asa Norte,Brasília,DF,70000-455,-15.794205,-47.882224,0.78
OSM000456,ESTRADA,AGAMENON MAGALHAES,4138,DERBY,Recife,PE,50000-410,-8.050551,-34.890594,0.77
OSM000457,VIELA,DO OUVIDOR,2952,Centro,Rio de Janeiro,RJ,20000-698,-22.903161,-43.172884,0.79
OSM000458,ESTRADA,AMAZONAS,3004,Centro,Belo Horizonte,MG,30000-517,-19.916692,-43.935815,0.76
OSM000459,TRAVESSA,W3 NORTE,2442,Asa Norte,Brasília,DF,70000-943,-15.795373,-47.883416,0.79
OSM000460,ESTRADA,W3 NORTE,2962,Asa Norte,Brasília,DF,70000-766,-15.79565,-47.883959,0.8
OSM000461,TRAVESSA,SAO JOAO,3219,REPUBLICA,São Paulo,SP,01000-972,-23.54621,-46.642134,0.77
OSM000462,LARGO,Eixo Monumental,1292,ASA NORTE,Brasília,DF,70000-887,-15.796413,-47.884916,0.82
OSM000463,VIELA,Do Ouvidor,2553,Centro,Rio de Janeiro,RJ,20000-901,-22.903307,-43.173363,0.81
OSM000464,AVENIDA,BORGES DE MEDEIROS,3549,Centro,Porto Alegre,RS,90000-824,-30.035437,-51.231839,0.83
OSM000465,TRAVESSA,Brigadeiro Faria Lima,779,ITAM BIBI,São Paulo,SP,01000-521,-23.583283,-46.68964,0.76
OSM000466,ESTRADA,Ipiranga,4294,REPUBLICA,São Paulo,SP,01000-397,-23.542463,-46.640137,0.78
OSM000467,VIELA,Do Ouvidor,1248,CENTRO,Rio de Janeiro,RJ,20000-957,-22.902711,-43.173115,0.77
OSM000468,VIELA,Presidente Vargas,654,Centro,Rio de Janeiro,RJ,20000-865,-22.905732,-43.177977,0.75
OSM000469,ESTRADA,ATLANTICA,3191,Copacabana,Rio de Janeiro,RJ,20000-752,-22.970909,-43.181641,0.84
OSM000470,PRAÇA,Presidente Vargas,1633,CENTRO,Rio de Janeiro,RJ,20000-942,-22.906116,-43.177775,0.8
OSM000471,ALAMEDA,DO COMERCIO,2273,SAO JOSE,Recife,PE,50000-603,-8.059218,-34.875732,0.76
OSM000472,LARGO,W3 NORTE,1810,ASA NORTE,Brasília,DF,70000-457,-15.794911,-47.883361,0.83
OSM000473,ALAMEDA,Oswaldo Cruz,1253,Botafogo,Rio de Janeiro,RJ,20000-454,-22.94925,-43.189178,0.84
OSM000474,RUA,VINTE E TRES DE MAIO,3776,Liberdade,São Paulo,SP,01000-803,-23.544515,-46.641306,0.76
OSM000475,PRAÇA,Tupis,197,CENTRO,Belo Horizonte,MG,30000-454,-19.918488,-43.936767,0.77
OSM000476,AVENIDA,DAS FLORES,2070,JARDIM,Rio de Janeiro,RJ,20000-303,-22.909319,-43.180133,0.8
OSM000477,LARGO,PRIMEIRO DE MARÇO,4710,Centro,Rio de Janeiro,RJ,20000-167,-22.903001,-43.176839,0.83
OSM000478,ESTRADA,Paulista,2398,BELA VISTA,São Paulo,SP,01000-940,-23.561273,-46.6559,0.83
OSM000479,AVENIDA,QUINZE DE NOVEMBRO,2921,Centro,São Paulo,SP,01000-980,-23.550505,-46.632965,0.83
OSM000480,VIELA,Da Aurora,4486,BOA VISTA,Recife,PE,50000-721,-8.063723,-34.880311,0.75
OSM000481,PRAÇA,AMAZONAS,468,Centro,Belo Horizonte,MG,30000-385,-19.917668,-43.93407,0.8
OSM000482,TRAVESSA,Copacabana,444,Copacabana,Rio de Janeiro,RJ,20000-474,-22.970537,-43.184798,0.77
OSM000483,ALAMEDA,ATLANTICA,4919,Copacabana,Rio de Janeiro,RJ,20000-674,-22.970905,-43.182885,0.79
OSM000484,RUA,BRIGADEIRO FARIA LIMA,1901,ITAM BIBI,São Paulo,SP,01000-710,-23.583988,-46.690437,0.8
OSM000485,PRAÇA,VINTE E TRES DE MAIO,4298,LIBERDADE,São Paulo,SP,01000-520,-23.545691,-46.641537,0.75
OSM000486,VIELA,Nove De Julho,2014,REPUBLICA,São Paulo,SP,01000-426,-23.543358,-46.641425,0.83
OSM000487,ALAMEDA,Das Flores,4188,JARDIM,Rio de Janeiro,RJ,20000-128,-22.910335,-43.180886,0.84
OSM000488,TRAVESSA,BOA VIAGEM,3823,Boa Viagem,Recife,PE,50000-594,-8.119764,-34.906749,0.8
OSM000489,TRAVESSA,NOVE DE JULHO,4654,REPUBLICA,São Paulo,SP,01000-357,-23.544422,-46.641059,0.76
OSM000490,PRAÇA,Do Ouvidor,3232,Centro,Rio de Janeiro,RJ,20000-642,-22.903719,-43.172358,0.8
OSM000491,TRAVESSA,AGAMENON MAGALHAES,3923,DERBY,Recife,PE,50000-486,-8.050341,-34.889133,0.78
OSM000492,VIELA,Do Ouvidor,476,Centro,Rio de Janeiro,RJ,20000-369,-22.902893,-43.17334,0.83
OSM000493,RUA,Presidente Vargas,1581,Centro,Rio de Janeiro,RJ,20000-257,-22.906704,-43.177883,0.79
OSM000494,ALAMEDA,Da Aurora,39,Boa Vista,Recife,PE,50000-219,-8.06232,-34.881734,0.78
OSM000495,PRAÇA,AGAMENON MAGALHAES,3958,Derby,Recife,PE,50000-540,-8.050964,-34.890208,0.85
OSM000496,RUA,AFONSO PENA,1778,CENTRO,Belo Horizonte,MG,30000-581,-19.916546,-43.93355,0.82
OSM000497,ALAMEDA,W3 SUL,4535,ASA SUL,Brasília,DF,70000-374,-15.795028,-47.882592,0.76
OSM000498,TRAVESSA,Paulista,1804,Bela Vista,São Paulo,SP,01000-466,-23.561179,-46.655741,0.75
OSM000499,VIELA,Ipiranga,343,REPUBLICA,São Paulo,SP,01000-285,-23.542801,-46.640729,0.8
OSM000500,ALAMEDA,EIXO MONUMENTAL,248,Asa Norte,Brasília,DF,70000-600,-15.795327,-47.883241,0.76
OSM000501,LARGO,Marques De Itu,1653,Vila Buarque,São Paulo,SP,01000-137,-23.547089,-46.644342,0.82
OSM000502,RUA,VINTE E TRES DE MAIO,4718,LIBERDADE,São Paulo,SP,01000-417,-23.544478,-46.641094,0.85
OSM000503,PRAÇA,CONDE DA BOA VISTA,4711,Derby,Recife,PE,50000-196,-8.054354,-34.888221,0.8
OSM000504,ALAMEDA,ATLANTICA,174,Copacabana,Rio de Janeiro,RJ,20000-654,-22.971062,-43.181675,0.78
OSM000505,RUA,Presidente Vargas,2404,CENTRO,Rio de Janeiro,RJ,20000-421,-22.905155,-43.177962,0.83
OSM000506,TRAVESSA,Amazonas,260,CENTRO,Belo Horizonte,MG,30000-206,-19.91675,-43.935444,0.8
OSM000507,LARGO,PROTASIO ALVES,560,Petropolis,Porto Alegre,RS,90000-702,-30.03568,-51.231988,0.82
OSM000508,ESTRADA,PRESIDENTE VARGAS,1898,CENTRO,Rio de Janeiro,RJ,20000-132,-22.906226,-43.177987,0.79
OSM000509,VIELA,NOVE DE JULHO,3681,REPUBLICA,São Paulo,SP,01000-435,-23.543924,-46.641336,0.84
OSM000510,AVENIDA,Dos Andradas,4533,Centro,Porto Alegre,RS,90000-220,-30.034334,-51.230458,0.85
OSM000511,PRAÇA,Paulista,1349,Bela Vista,São Paulo,SP,01000-739,-23.5607,-46.655983,0.78
OSM000512,AVENIDA,Agamenon Magalhaes,2849,DERBY,Recife,PE,50000-476,-8.050948,-34.88994,0.82
OSM000513,ALAMEDA,REBOUCAS,1758,PINHEIROS,São Paulo,SP,01000-428,-23.56107,-46.680546,0.8
OSM000514,RUA,CONDE DA BOA VISTA,4040,Derby,Recife,PE,50000-361,-8.054869,-34.887058,0.83
OSM000515,AVENIDA,NOVE DE JULHO,2220,REPUBLICA,São Paulo,SP,01000-851,-23.543905,-46.640156,0.82
OSM000516,VIELA,Vinte E Tres De Maio,370,Liberdade,São Paulo,SP,01000-152,-23.545928,-46.642111,0.76
OSM000517,LARGO,Amazonas,4975,Centro,Belo Horizonte,MG,30000-265,-19.917375,-43.934449,0.8
OSM000518,PRAÇA,Quinze De Novembro,2503,Centro,São Paulo,SP,01000-364,-23.550054,-46.633301,0.77
OSM000519,ESTRADA,Borges De Medeiros,3071,Centro,Porto Alegre,RS,90000-591,-30.034849,-51.230518,0.76
OSM000520,PRAÇA,Reboucas,2260,Pinheiros,São Paulo,SP,01000-955,-23.560375,-46.680184,0.79
OSM000521,TRAVESSA,Tupis,3968,Centro,Belo Horizonte,MG,30000-430,-19.918327,-43.936596,0.84
OSM000522,ESTRADA,Reboucas,2905,Pinheiros,São Paulo,SP,01000-809,-23.560052,-46.67951,0.81
OSM000523,TRAVESSA,Borges De Medeiros,3288,CENTRO,Porto Alegre,RS,90000-329,-30.035081,-51.230884,0.75
OSM000524,ESTRADA,Das Flores,2869,JARDIM,Rio de Janeiro,RJ,20000-223,-22.910486,-43.179074,0.79
OSM000525,VIELA,REBOUCAS,4049,Pinheiros,São Paulo,SP,01000-100,-23.560199,-46.680182,0.8
OSM000526,LARGO,Bahia,4716,CENTRO,Belo Horizonte,MG,30000-549,-19.918779,-43.936689,0.85
OSM000527,RUA,Amazonas,3363,CENTRO,Belo Horizonte,MG,30000-813,-19.917574,-43.934085,0.84
OSM000528,RUA,Tupis,2410,CENTRO,Belo Horizonte,MG,30000-836,-19.919685,-43.936559,0.77
OSM000529,ESTRADA,Afonso Pena,3592,CENTRO,Belo Horizonte,MG,30000-173,-19.916743,-43.935173,0.75
OSM000530,AVENIDA,Agamenon Magalhaes,2610,DERBY,Recife,PE,50000-594,-8.049719,-34.889017,0.8
OSM000531,ALAMEDA,Uruguaiana,3146,Centro,Rio de Janeiro,RJ,20000-769,-22.901329,-43.174892,0.83
OSM000532,RUA,ATLANTICA,3202,Copacabana,Rio de Janeiro,RJ,20000-819,-22.971025,-43.18235,0.82
OSM000533,VIELA,DA AURORA,530,Boa Vista,Recife,PE,50000-582,-8.063934,-34.880374,0.77
OSM000534,RUA,BRIGADEIRO FARIA LIMA,3539,Itam Bibi,São Paulo,SP,01000-393,-23.584813,-46.69073,0.79
OSM000535,ESTRADA,Do Ouvidor,2276,CENTRO,Rio de Janeiro,RJ,20000-983,-22.903129,-43.172306,0.77
OSM000536,PRAÇA,Afonso Pena,1833,Centro,Belo Horizonte,MG,30000-544,-19.915711,-43.934889,0.82
OSM000537,PRAÇA,COPACABANA,4539,Copacabana,Rio de Janeiro,RJ,20000-132,-22.970067,-43.184669,0.84
OSM000538,TRAVESSA,BOAVISTA,3098,Boa Viagem,Recife,PE,50000-769,-8.120094,-34.907626,0.83
OSM000539,PRAÇA,EIXO MONUMENTAL,1093,ASA NORTE,Brasília,DF,70000-111,-15.79623,-47.884286,0.79
OSM000540,RUA,DA AURORA,2984,Boa Vista,Recife,PE,50000-136,-8.062669,-34.880036,0.85
OSM000541,ALAMEDA,Eixo Monumental,2370,ASA NORTE,Brasília,DF,70000-789,-15.796203,-47.884015,0.76
OSM000542,PRAÇA,W3 NORTE,4599,ASA NORTE,Brasília,DF,70000-421,-15.794821,-47.882688,0.79
OSM000543,ESTRADA,AMAZONAS,2743,CENTRO,Belo Horizonte,MG,30000-919,-19.91795,-43.935234,0.82
OSM000544,TRAVESSA,BAHIA,3889,CENTRO,Belo Horizonte,MG,30000-168,-19.91761,-43.936274,0.84
OSM000545,ALAMEDA,QUINZE DE NOVEMBRO,2739,CENTRO,São Paulo,SP,01000-604,-23.550611,-46.633912,0.8
OSM000546,ALAMEDA,AMAZONAS,3416,Centro,Belo Horizonte,MG,30000-178,-19.916625,-43.935776,0.83
OSM000547,VIELA,Boa Viagem,2748,BOA VIAGEM,Recife,PE,50000-791,-8.119703,-34.9056,0.77
OSM000548,RUA,Nove De Julho,4179,REPUBLICA,São Paulo,SP,01000-640,-23.543194,-46.640452,0.76
OSM000549,AVENIDA,PRESIDENTE VARGAS,4575,Centro,Rio de Janeiro,RJ,20000-715,-22.906664,-43.177559,0.8
OSM000550,ALAMEDA,Nove De Julho,4537,Republica,São Paulo,SP,01000-938,-23.544507,-46.640464,0.82
OSM000551,AVENIDA,Primeiro De Março,3994,CENTRO,Rio de Janeiro,RJ,20000-114,-22.902381,-43.175212,0.83
OSM000552,RUA,W3 Sul,2701,Asa Sul,Brasília,DF,70000-659,-15.793464,-47.882575,0.84
OSM000553,ALAMEDA,PRIMEIRO DE MARÇO,207,Centro,Rio de Janeiro,RJ,20000-215,-22.903464,-43.176615,0.78
OSM000554,TRAVESSA,Oswaldo Cruz,2796,Botafogo,Rio de Janeiro,RJ,20000-542,-22.950322,-43.189038,0.85
OSM000555,TRAVESSA,Atlantica,562,Copacabana,Rio de Janeiro,RJ,20000-528,-22.971119,-43.181299,0.76
OSM000556,AVENIDA,Das Flores,1317,Jardim,Rio de Janeiro,RJ,20000-558,-22.909221,-43.179078,0.84
OSM000557,AVENIDA,Amazonas,1221,CENTRO,Belo Horizonte,MG,30000-636,-19.916448,-43.935712,0.82
OSM000558,LARGO,Reboucas,2192,Pinheiros,São Paulo,SP,01000-369,-23.561207,-46.680683,0.81
OSM000559,VIELA,BOA VIAGEM,37,BOA VIAGEM,Recife,PE,50000-180,-8.118802,-34.905306,0.84
OSM000560,PRAÇA,Nove De Julho,4059,Republica,São Paulo,SP,01000-500,-23.54351,-46.641261,0.82
OSM000561,AVENIDA,Da Aurora,1730,Boa Vista,Recife,PE,50000-969,-8.063018,-34.880279,0.75
OSM000562,VIELA,OSWALDO CRUZ,2382,BOTAFOGO,Rio de Janeiro,RJ,20000-641,-22.950394,-43.189146,0.81
OSM000563,PRAÇA,DO COMERCIO,1557,SAO JOSE,Recife,PE,50000-331,-8.060712,-34.874552,0.83
OSM000564,ALAMEDA,DAS FLORES,4527,JARDIM,Rio de Janeiro,RJ,20000-290,-22.910056,-43.180705,0.84
OSM000565,PRAÇA,AFONSO PENA,2975,CENTRO,Belo Horizonte,MG,30000-616,-19.91747,-43.935009,0.8
OSM000566,TRAVESSA,Do Ouvidor,4724,CENTRO,Rio de Janeiro,RJ,20000-324,-22.902402,-43.172068,0.77
OSM000567,ALAMEDA,CONDE DA BOA VISTA,1154,Derby,Recife,PE,50000-678,-8.055457,-34.887369,0.82
OSM000568,ESTRADA,W3 NORTE,125,ASA NORTE,Brasília,DF,70000-300,-15.794144,-47.88375,0.79
OSM000569,VIELA,QUINZE DE NOVEMBRO,1164,CENTRO,São Paulo,SP,01000-345,-23.550779,-46.632477,0.85
OSM000570,ESTRADA,Afonso Pena,3851,CENTRO,Belo Horizonte,MG,30000-310,-19.916589,-43.935278,0.78
OSM000571,LARGO,Da Aurora,4596,BOA VISTA,Recife,PE,50000-902,-8.062069,-34.88073,0.83
OSM000572,LARGO,Uruguaiana,4073,CENTRO,Rio de Janeiro,RJ,20000-677,-22.900212,-43.174965,0.76
OSM000573,ESTRADA,Sao Joao,3167,REPUBLICA,São Paulo,SP,01000-328,-23.546274,-46.642172,0.82
OSM000574,ALAMEDA,CONDE DA BOA VISTA,2022,DERBY,Recife,PE,50000-344,-8.054666,-34.888445,0.81
OSM000575,VIELA,Primeiro De Março,3840,Centro,Rio de Janeiro,RJ,20000-532,-22.902346,-43.176138,0.84
OSM000576,LARGO,Borges De Medeiros,1113,CENTRO,Porto Alegre,RS,90000-777,-30.034081,-51.231486,0.83
OSM000577,ALAMEDA,Oswaldo Cruz,2023,BOTAFOGO,Rio de Janeiro,RJ,20000-118,-22.950409,-43.189897,0.82
OSM000578,LARGO,RIO BRANCO,2833,Centro,Rio de Janeiro,RJ,20000-389,-22.903715,-43.175106,0.81
OSM000579,TRAVESSA,SETEMBRO,1063,Centro,Rio de Janeiro,RJ,20000-604,-22.905733,-43.177577,0.76
OSM000580,LARGO,Dos Andradas,2067,CENTRO,Porto Alegre,RS,90000-209,-30.03482,-51.231193,0.79
OSM000581,AVENIDA,W3 SUL,818,ASA SUL,Brasília,DF,70000-135,-15.794116,-47.882533,0.84
OSM000582,TRAVESSA,Brigadeiro Faria Lima,4772,Itam Bibi,São Paulo,SP,01000-655,-23.583578,-46.690621,0.83
OSM000583,RUA,Protasio Alves,2338,Petropolis,Porto Alegre,RS,90000-701,-30.035254,-51.232647,0.8
OSM000584,ALAMEDA,EIXO MONUMENTAL,3663,ASA NORTE,Brasília,DF,70000-818,-15.796507,-47.883673,0.83
OSM000585,PRAÇA,Ipiranga,1978,REPUBLICA,São Paulo,SP,01000-424,-23.542635,-46.640645,0.76
OSM000586,LARGO,MARQUES DE ITU,4851,Vila Buarque,São Paulo,SP,01000-760,-23.547185,-46.643296,0.85
OSM000587,VIELA,Bahia,1764,CENTRO,Belo Horizonte,MG,30000-330,-19.917949,-43.935414,0.82
OSM000588,PRAÇA,Boa Viagem,4799,BOA VIAGEM,Recife,PE,50000-673,-8.118763,-34.906419,0.76
OSM000589,PRAÇA,BOAVISTA,424,BOA VIAGEM,Recife,PE,50000-599,-8.119503,-34.907654,0.76
OSM000590,VIELA,Amazonas,2893,Centro,Belo Horizonte,MG,30000-998,-19.917725,-43.934651,0.78
OSM000591,LARGO,BORGES DE MEDEIROS,4539,Centro,Porto Alegre,RS,90000-238,-30.034642,-51.23086,0.81
OSM000592,AVENIDA,DAS FLORES,191,JARDIM,Rio de Janeiro,RJ,20000-616,-22.910912,-43.179564,0.83
OSM000593,VIELA,AFONSO PENA,1493,CENTRO,Belo Horizonte,MG,30000-448,-19.916331,-43.934252,0.78
OSM000594,RUA,PRESIDENTE VARGAS,4629,Centro,Rio de Janeiro,RJ,20000-903,-22.906493,-43.177835,0.82
OSM000595,ALAMEDA,DO OUVIDOR,2893,CENTRO,Rio de Janeiro,RJ,20000-260,-22.90245,-43.173762,0.8
OSM000596,ALAMEDA,QUINZE DE NOVEMBRO,4827,Centro,São Paulo,SP,01000-231,-23.550552,-46.632961,0.85
OSM000597,RUA,MARQUES DE ITU,2829,VILA BUARQUE,São Paulo,SP,01000-860,-23.546368,-46.644603,0.76
OSM000598,ALAMEDA,BOAVISTA,1685,BOA VIAGEM,Recife,PE,50000-542,-8.120872,-34.906695,0.83
OSM000599,LARGO,TUPIS,4078,Centro,Belo Horizonte,MG,30000-940,-19.919254,-43.937105,0.79
OSM000600,PRAÇA,URUGUAIANA,4359,CENTRO,Rio de Janeiro,RJ,20000-171,-22.901224,-43.173334,0.84
OSM000601,LARGO,DO OUVIDOR,4910,Centro,Rio de Janeiro,RJ,20000-176,-22.903179,-43.172484,0.76
OSM000602,VIELA,Quinze De Novembro,700,Centro,São Paulo,SP,01000-592,-23.549785,-46.634248,0.84
OSM000603,VIELA,Nove De Julho,4950,REPUBLICA,São Paulo,SP,01000-255,-23.543007,-46.641214,0.83
OSM000604,ESTRADA,RIO BRANCO,2375,CENTRO,Rio de Janeiro,RJ,20000-772,-22.904081,-43.174499,0.83
OSM000605,TRAVESSA,IPIRANGA,1259,Republica,São Paulo,SP,01000-967,-23.542435,-46.639529,0.78
OSM000606,PRAÇA,Conde Da Boa Vista,4359,DERBY,Recife,PE,50000-311,-8.05457,-34.887233,0.79
OSM000607,AVENIDA,BOA VIAGEM,454,Boa Viagem,Recife,PE,50000-768,-8.118541,-34.906051,0.82
OSM000608,ALAMEDA,Marques De Itu,3402,VILA BUARQUE,São Paulo,SP,01000-796,-23.546377,-46.643318,0.82
OSM000609,TRAVESSA,DO COMERCIO,3317,Sao Jose,Recife,PE,50000-504,-8.060824,-34.874781,0.82
OSM000610,PRAÇA,QUINZE DE NOVEMBRO,3232,Centro,São Paulo,SP,01000-880,-23.549799,-46.632475,0.82
OSM000611,PRAÇA,ATLANTICA,3222,Copacabana,Rio de Janeiro,RJ,20000-163,-22.971223,-43.183095,0.84
OSM000612,AVENIDA,AGAMENON MAGALHAES,441,DERBY,Recife,PE,50000-556,-8.050598,-34.89071,0.79
OSM000613,RUA,Protasio Alves,2462,PETROPOLIS,Porto Alegre,RS,90000-858,-30.036075,-51.231518,0.83
OSM000614,TRAVESSA,Conde Da Boa Vista,3903,Derby,Recife,PE,50000-718,-8.05447,-34.887216,0.82
OSM000615,ESTRADA,Afonso Pena,4880,CENTRO,Belo Horizonte,MG,30000-571,-19.916937,-43.935124,0.78
OSM000616,ALAMEDA,Dos Andradas,4234,CENTRO,Porto Alegre,RS,90000-191,-30.034328,-51.230887,0.81
OSM000617,VIELA,Quinze De Novembro,4989,CENTRO,São Paulo,SP,01000-820,-23.550133,-46.632468,0.83
OSM000618,LARGO,EIXO MONUMENTAL,78,ASA NORTE,Brasília,DF,70000-894,-15.796634,-47.883356,0.75
OSM000619,TRAVESSA,PRESIDENTE VARGAS,3859,CENTRO,Rio de Janeiro,RJ,20000-355,-22.906576,-43.178743,0.83
OSM000620,ALAMEDA,AMAZONAS,621,Centro,Belo Horizonte,MG,30000-859,-19.916484,-43.934311,0.79
OSM000621,PRAÇA,COPACABANA,518,COPACABANA,Rio de Janeiro,RJ,20000-187,-22.969947,-43.185654,0.82
OSM000622,PRAÇA,DOS ANDRADAS,2753,CENTRO,Porto Alegre,RS,90000-477,-30.034851,-51.229581,0.81
OSM000623,PRAÇA,CONDE DA BOA VISTA,4558,Derby,Recife,PE,50000-547,-8.054234,-34.887618,0.8
OSM000624,ESTRADA,Reboucas,4481,Pinheiros,São Paulo,SP,01000-328,-23.561989,-46.679666,0.83
OSM000625,LARGO,IPIRANGA,4319,Republica,São Paulo,SP,01000-298,-23.543286,-46.640713,0.81
OSM000626,VIELA,DA AURORA,2461,Boa Vista,Recife,PE,50000-417,-8.062394,-34.880803,0.8
OSM000627,PRAÇA,Borges De Medeiros,2630,Centro,Porto Alegre,RS,90000-351,-30.035468,-51.231446,0.75
OSM000628,AVENIDA,Presidente Vargas,4511,CENTRO,Rio de Janeiro,RJ,20000-659,-22.905484,-43.177153,0.84
OSM000629,VIELA,Oswaldo Cruz,2544,Botafogo,Rio de Janeiro,RJ,20000-865,-22.949131,-43.19004,0.83
OSM000630,PRAÇA,BOAVISTA,4340,Boa Viagem,Recife,PE,50000-669,-8.119914,-34.906699,0.75
OSM000631,ALAMEDA,AFONSO PENA,2078,CENTRO,Belo Horizonte,MG,30000-644,-19.916694,-43.93446,0.8
OSM000632,VIELA,EIXO MONUMENTAL,2423,Asa Norte,Brasília,DF,70000-339,-15.79509,-47.884246,0.79
OSM000633,VIELA,MARQUES DE ITU,1875,Vila Buarque,São Paulo,SP,01000-251,-23.546366,-46.644115,0.77
OSM000634,VIELA,Setembro,1395,CENTRO,Rio de Janeiro,RJ,20000-100,-22.904414,-43.176137,0.8
OSM000635,LARGO,QUINZE DE NOVEMBRO,2007,CENTRO,São Paulo,SP,01000-268,-23.551083,-46.633728,0.78
OSM000636,RUA,Primeiro De Março,2069,CENTRO,Rio de Janeiro,RJ,20000-589,-22.902799,-43.176983,0.8
OSM000637,PRAÇA,AMAZONAS,4813,Centro,Belo Horizonte,MG,30000-486,-19.917672,-43.935848,0.8
OSM000638,PRAÇA,Das Flores,4757,JARDIM,Rio de Janeiro,RJ,20000-405,-22.909856,-43.179498,0.76
OSM000639,VIELA,BORGES DE MEDEIROS,2989,Centro,Porto Alegre,RS,90000-458,-30.034046,-51.231536,0.77
OSM000640,PRAÇA,W3 SUL,2968,Asa Sul,Brasília,DF,70000-726,-15.794266,-47.882623,0.8
OSM000641,VIELA,W3 NORTE,529,Asa Norte,Brasília,DF,70000-285,-15.795494,-47.883475,0.84
OSM000642,LARGO,Boavista,2275,BOA VIAGEM,Recife,PE,50000-327,-8.120042,-34.907045,0.77
OSM000643,PRAÇA,PROTASIO ALVES,3142,Petropolis,Porto Alegre,RS,90000-735,-30.036452,-51.23209,0.84
OSM000644,LARGO,Rio Branco,2721,Centro,Rio de Janeiro,RJ,20000-968,-22.903144,-43.174488,0.79
OSM000645,RUA,BRIGADEIRO FARIA LIMA,234,ITAM BIBI,São Paulo,SP,01000-393,-23.584746,-46.690625,0.84
OSM000646,VIELA,DA AURORA,2639,BOA VISTA,Recife,PE,50000-680,-8.062521,-34.881124,0.81
OSM000647,ESTRADA,Copacabana,2380,Copacabana,Rio de Janeiro,RJ,20000-580,-22.969857,-43.185446,0.79
OSM000648,TRAVESSA,Presidente Vargas,2024,Centro,Rio de Janeiro,RJ,20000-881,-22.905039,-43.178623,0.84
OSM000649,TRAVESSA,AFONSO PENA,3019,Centro,Belo Horizonte,MG,30000-940,-19.916995,-43.93504,0.81
OSM000650,ESTRADA,W3 Norte,4127,Asa Norte,Brasília,DF,70000-100,-15.79596,-47.883208,0.77
OSM000651,PRAÇA,W3 Sul,3856,ASA SUL,Brasília,DF,70000-818,-15.794187,-47.882244,0.8
OSM000652,VIELA,Dos Andradas,2028,CENTRO,Porto Alegre,RS,90000-694,-30.033754,-51.230626,0.75
OSM000653,VIELA,PROTASIO ALVES,3375,Petropolis,Porto Alegre,RS,90000-610,-30.035551,-51.231265,0.75
OSM000654,RUA,PROTASIO ALVES,453,Petropolis,Porto Alegre,RS,90000-777,-30.035379,-51.23114,0.82
OSM000655,VIELA,Atlantica,1287,Copacabana,Rio de Janeiro,RJ,20000-891,-22.971502,-43.182941,0.84
OSM000656,LARGO,Das Flores,1895,JARDIM,Rio de Janeiro,RJ,20000-464,-22.909627,-43.180966,0.82
OSM000657,ALAMEDA,SETEMBRO,3161,CENTRO,Rio de Janeiro,RJ,20000-180,-22.905103,-43.177683,0.77
OSM000658,LARGO,Da Aurora,3622,Boa Vista,Recife,PE,50000-842,-8.063149,-34.881758,0.78
OSM000659,PRAÇA,Bahia,4536,Centro,Belo Horizonte,MG,30000-967,-19.918671,-43.935397,0.76
OSM000660,ALAMEDA,Eixo Monumental,59,Asa Norte,Brasília,DF,70000-807,-15.796079,-47.884931,0.8
OSM000661,VIELA,EIXO MONUMENTAL,2775,ASA NORTE,Brasília,DF,70000-322,-15.795387,-47.884271,0.81
OSM000662,RUA,CONDE DA BOA VISTA,2861,DERBY,Recife,PE,50000-720,-8.055934,-34.888093,0.76
OSM000663,ESTRADA,AFONSO PENA,4381,CENTRO,Belo Horizonte,MG,30000-560,-19.91677,-43.935314,0.76
OSM000664,PRAÇA,Das Flores,1839,Jardim,Rio de Janeiro,RJ,20000-259,-22.909344,-43.180634,0.79
OSM000665,ESTRADA,PRIMEIRO DE MARÇO,2541,CENTRO,Rio de Janeiro,RJ,20000-102,-22.903422,-43.175079,0.76
OSM000666,PRAÇA,AMAZONAS,4348,CENTRO,Belo Horizonte,MG,30000-613,-19.916623,-43.934867,0.77
OSM000667,AVENIDA,CONSOLACAO,3469,CONSOLACAO,São Paulo,SP,01000-444,-23.549044,-46.66015,0.79
OSM000668,LARGO,AFONSO PENA,3043,CENTRO,Belo Horizonte,MG,30000-903,-19.917575,-43.934646,0.85
OSM000669,PRAÇA,IPIRANGA,2381,Republica,São Paulo,SP,01000-875,-23.54253,-46.639493,0.76
