id_fonte,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,cep,latitude,longitude,confiabilidade
DNE000432,LARGO,VINTE E TRES DE MAIO,909,LIBERDADE,São Paulo,SP,01000-660,-23.544513,-46.641415,0.93
DNE000433,ALAMEDA,COPACABANA,2510,COPACABANA,Rio de Janeiro,RJ,20000-155,-22.970052,-43.185987,0.91
DNE000434,ALAMEDA,SETEMBRO,1080,CENTRO,Rio de Janeiro,RJ,20000-247,-22.90435,-43.176481,0.91
DNE000435,PRAÇA,RIO BRANCO,1484,CENTRO,Rio de Janeiro,RJ,20000-701,-22.903704,-43.175969,0.91
DNE000436,RUA,VINTE E TRES DE MAIO,4779,LIBERDADE,São Paulo,SP,01000-859,-23.544489,-46.642716,0.91
DNE000437,ESTRADA,BAHIA,3079,CENTRO,Belo Horizonte,MG,30000-313,-19.917404,-43.936051,0.93
DNE000438,PRAÇA,QUINZE DE NOVEMBRO,774,CENTRO,São Paulo,SP,01000-233,-23.550679,-46.633057,0.91
DNE000439,ALAMEDA,DOS ANDRADAS,4565,CENTRO,Porto Alegre,RS,90000-793,-30.034904,-51.230253,0.9
DNE000440,PRAÇA,URUGUAIANA,4787,CENTRO,Rio de Janeiro,RJ,20000-214,-22.901459,-43.17431,0.93
DNE000441,AVENIDA,DO COMERCIO,2619,SAO JOSE,Recife,PE,50000-649,-8.060926,-34.875788,0.95
DNE000442,VIELA,RIO BRANCO,2340,CENTRO,Rio de Janeiro,RJ,20000-921,-22.904659,-43.17514,0.94
DNE000443,VIELA,W3 NORTE,4209,ASA NORTE,Brasília,DF,70000-229,-15.79423,-47.883489,0.93
DNE000444,RUA,CONSOLACAO,4098,CONSOLACAO,São Paulo,SP,01000-419,-23.550073,-46.659002,0.93
DNE000445,TRAVESSA,TUPIS,3591,CENTRO,Belo Horizonte,MG,30000-670,-19.919482,-43.936978,0.94
DNE000446,RUA,RIO BRANCO,4020,CENTRO,Rio de Janeiro,RJ,20000-966,-22.903047,-43.175781,0.91
DNE000447,RUA,URUGUAIANA,3307,CENTRO,Rio de Janeiro,RJ,20000-843,-22.901828,-43.174398,0.93
DNE000448,TRAVESSA,W3 SUL,3220,ASA SUL,Brasília,DF,70000-847,-15.7933,-47.881685,0.93
DNE000449,TRAVESSA,URUGUAIANA,2283,CENTRO,Rio de Janeiro,RJ,20000-622,-22.900333,-43.173429,0.93
DNE000450,RUA,AMAZONAS,4131,CENTRO,Belo Horizonte,MG,30000-329,-19.917459,-43.934111,0.91
DNE000451,ESTRADA,W3 SUL,1213,ASA SUL,Brasília,DF,70000-109,-15.794347,-47.882673,0.94
DNE000452,LARGO,PAULISTA,1216,BELA VISTA,São Paulo,SP,01000-467,-23.562267,-46.657166,0.94
DNE000453,TRAVESSA,BOAVISTA,17,BOA VIAGEM,Recife,PE,50000-118,-8.120997,-34.907584,0.9
DNE000454,ALAMEDA,EIXO MONUMENTAL,3304,ASA NORTE,Brasília,DF,70000-707,-15.795962,-47.884503,0.92
DNE000455,AVENIDA,PRIMEIRO DE MARÇO,994,CENTRO,Rio de Janeiro,RJ,20000-515,-22.902776,-43.176993,0.91
DNE000456,AVENIDA,DO OUVIDOR,3150,CENTRO,Rio de Janeiro,RJ,20000-859,-22.903732,-43.171868,0.93
DNE000457,LARGO,SETEMBRO,1652,CENTRO,Rio de Janeiro,RJ,20000-859,-22.904359,-43.177722,0.95
DNE000458,LARGO,W3 NORTE,367,ASA NORTE,Brasília,DF,70000-654,-15.79411,-47.882846,0.92
DNE000459,AVENIDA,BOAVISTA,4487,BOA VIAGEM,Recife,PE,50000-364,-8.1204,-34.906022,0.92
DNE000460,ALAMEDA,DO COMERCIO,1796,SAO JOSE,Recife,PE,50000-221,-8.06051,-34.875899,0.91
DNE000461,LARGO,PRESIDENTE VARGAS,676,CENTRO,Rio de Janeiro,RJ,20000-635,-22.905554,-43.178511,0.95
DNE000462,PRAÇA,RIO BRANCO,2123,CENTRO,Rio de Janeiro,RJ,20000-244,-22.904363,-43.174676,0.92
DNE000463,ALAMEDA,MARQUES DE ITU,99,VILA BUARQUE,São Paulo,SP,01000-308,-23.5477,-46.644964,0.9
DNE000464,VIELA,BOA VIAGEM,246,BOA VIAGEM,Recife,PE,50000-484,-8.118475,-34.906445,0.92
DNE000465,ALAMEDA,NOVE DE JULHO,3314,REPUBLICA,São Paulo,SP,01000-251,-23.544433,-46.640219,0.92
DNE000466,ALAMEDA,OSWALDO CRUZ,132,BOTAFOGO,Rio de Janeiro,RJ,20000-823,-22.950809,-43.189899,0.94
DNE000467,ESTRADA,W3 NORTE,1129,ASA NORTE,Brasília,DF,70000-625,-15.79418,-47.882623,0.93
DNE000468,RUA,BAHIA,1223,CENTRO,Belo Horizonte,MG,30000-500,-19.917807,-43.935466,0.95
DNE000469,AVENIDA,SETEMBRO,4071,CENTRO,Rio de Janeiro,RJ,20000-432,-22.905933,-43.177307,0.91
DNE000470,PRAÇA,URUGUAIANA,1579,CENTRO,Rio de Janeiro,RJ,20000-263,-22.901065,-43.173421,0.92
DNE000471,RUA,BRIGADEIRO FARIA LIMA,2414,ITAM BIBI,São Paulo,SP,01000-734,-23.584311,-46.690091,0.9
DNE000472,ESTRADA,PRESIDENTE VARGAS,4520,CENTRO,Rio de Janeiro,RJ,20000-209,-22.905015,-43.17788,0.94
DNE000473,AVENIDA,EIXO MONUMENTAL,1448,ASA NORTE,Brasília,DF,70000-435,-15.796768,-47.884163,0.94
DNE000474,VIELA,DA AURORA,938,BOA VISTA,Recife,PE,50000-162,-8.062871,-34.881426,0.94
DNE000475,ALAMEDA,TUPIS,3494,CENTRO,Belo Horizonte,MG,30000-155,-19.918797,-43.937562,0.92
DNE000476,ESTRADA,RIO BRANCO,3755,CENTRO,Rio de Janeiro,RJ,20000-191,-22.904744,-43.175515,0.9
DNE000477,VIELA,QUINZE DE NOVEMBRO,563,CENTRO,São Paulo,SP,01000-228,-23.551119,-46.6325,0.92
DNE000478,PRAÇA,DAS FLORES,95,JARDIM,Rio de Janeiro,RJ,20000-539,-22.90969,-43.180471,0.92
DNE000479,ALAMEDA,AMAZONAS,2557,CENTRO,Belo Horizonte,MG,30000-147,-19.916497,-43.935551,0.92
DNE000480,LARGO,MARQUES DE ITU,3433,VILA BUARQUE,São Paulo,SP,01000-972,-23.54669,-46.643212,0.95
DNE000481,AVENIDA,MARQUES DE ITU,722,VILA BUARQUE,São Paulo,SP,01000-107,-23.547234,-46.643067,0.92
DNE000482,TRAVESSA,CONDE DA BOA VISTA,2533,DERBY,Recife,PE,50000-252,-8.055002,-34.887513,0.92
DNE000483,VIELA,NOVE DE JULHO,681,REPUBLICA,São Paulo,SP,01000-519,-23.54453,-46.640883,0.92
DNE000484,AVENIDA,W3 NORTE,1034,ASA NORTE,Brasília,DF,70000-784,-15.795662,-47.88212,0.94
DNE000485,VIELA,QUINZE DE NOVEMBRO,3427,CENTRO,São Paulo,SP,01000-496,-23.550732,-46.632334,0.94
DNE000486,ESTRADA,DA AURORA,1066,BOA VISTA,Recife,PE,50000-178,-8.062136,-34.880434,0.91
DNE000487,LARGO,BAHIA,4184,CENTRO,Belo Horizonte,MG,30000-376,-19.917232,-43.936182,0.94
DNE000488,ESTRADA,SAO JOAO,4737,REPUBLICA,São Paulo,SP,01000-312,-23.546053,-46.64234,0.9
DNE000489,AVENIDA,CONDE DA BOA VISTA,4181,DERBY,Recife,PE,50000-679,-8.05597,-34.888174,0.92
DNE000490,ESTRADA,DOS ANDRADAS,1928,CENTRO,Porto Alegre,RS,90000-378,-30.033735,-51.229609,0.92
DNE000491,VIELA,CONSOLACAO,3100,CONSOLACAO,São Paulo,SP,01000-213,-23.550385,-46.660386,0.93
DNE000492,VIELA,SETEMBRO,2071,CENTRO,Rio de Janeiro,RJ,20000-869,-22.905826,-43.176419,0.93
DNE000493,ESTRADA,DA AURORA,141,BOA VISTA,Recife,PE,50000-775,-8.063673,-34.881486,0.95
DNE000494,AVENIDA,VINTE E TRES DE MAIO,1014,LIBERDADE,São Paulo,SP,01000-827,-23.544398,-46.641714,0.91
DNE000495,AVENIDA,BORGES DE MEDEIROS,4352,CENTRO,Porto Alegre,RS,90000-355,-30.034452,-51.230907,0.91
DNE000496,ALAMEDA,DO OUVIDOR,1847,CENTRO,Rio de Janeiro,RJ,20000-700,-22.902064,-43.17292,0.92
DNE000497,ESTRADA,SAO JOAO,531,REPUBLICA,São Paulo,SP,01000-383,-23.545999,-46.642272,0.93
DNE000498,VIELA,AFONSO PENA,2128,CENTRO,Belo Horizonte,MG,30000-118,-19.916593,-43.933458,0.94
DNE000499,RUA,DA AURORA,1489,BOA VISTA,Recife,PE,50000-934,-8.062307,-34.880367,0.9
DNE000500,ALAMEDA,CONDE DA BOA VISTA,674,DERBY,Recife,PE,50000-290,-8.055378,-34.887687,0.94
DNE000501,VIELA,IPIRANGA,418,REPUBLICA,São Paulo,SP,01000-861,-23.542274,-46.640763,0.92
DNE000502,TRAVESSA,W3 SUL,4069,ASA SUL,Brasília,DF,70000-830,-15.794319,-47.881574,0.91
DNE000503,TRAVESSA,PROTASIO ALVES,1337,PETROPOLIS,Porto Alegre,RS,90000-815,-30.03623,-51.231025,0.9
DNE000504,RUA,REBOUCAS,657,PINHEIROS,São Paulo,SP,01000-382,-23.56179,-46.680107,0.9
DNE000505,LARGO,ATLANTICA,957,COPACABANA,Rio de Janeiro,RJ,20000-868,-22.970512,-43.182802,0.91
DNE000506,LARGO,BORGES DE MEDEIROS,4545,CENTRO,Porto Alegre,RS,90000-899,-30.034505,-51.230821,0.92
DNE000507,ESTRADA,PRESIDENTE VARGAS,2907,CENTRO,Rio de Janeiro,RJ,20000-731,-22.905231,-43.177485,0.93
DNE000508,ALAMEDA,OSWALDO CRUZ,3823,BOTAFOGO,Rio de Janeiro,RJ,20000-436,-22.949556,-43.190483,0.94
DNE000509,AVENIDA,CONDE DA BOA VISTA,1688,DERBY,Recife,PE,50000-448,-8.054157,-34.887743,0.95
DNE000510,AVENIDA,BRIGADEIRO FARIA LIMA,186,ITAM BIBI,São Paulo,SP,01000-270,-23.584325,-46.690669,0.92
DNE000511,LARGO,EIXO MONUMENTAL,4282,ASA NORTE,Brasília,DF,70000-582,-15.795943,-47.883266,0.94
DNE000512,RUA,URUGUAIANA,1858,CENTRO,Rio de Janeiro,RJ,20000-525,-22.900441,-43.173803,0.92
DNE000513,AVENIDA,PRESIDENTE VARGAS,3851,CENTRO,Rio de Janeiro,RJ,20000-258,-22.906146,-43.177895,0.95
DNE000514,VIELA,URUGUAIANA,2059,CENTRO,Rio de Janeiro,RJ,20000-893,-22.900212,-43.173646,0.92
DNE000515,TRAVESSA,PRIMEIRO DE MARÇO,331,CENTRO,Rio de Janeiro,RJ,20000-529,-22.902929,-43.17603,0.92
DNE000516,RUA,EIXO MONUMENTAL,1492,ASA NORTE,Brasília,DF,70000-660,-15.795273,-47.883201,0.94
DNE000517,PRAÇA,DO OUVIDOR,2883,CENTRO,Rio de Janeiro,RJ,20000-612,-22.902431,-43.172345,0.92
DNE000518,ALAMEDA,ATLANTICA,1591,COPACABANA,Rio de Janeiro,RJ,20000-238,-22.97236,-43.181919,0.94
DNE000519,ESTRADA,CONSOLACAO,996,CONSOLACAO,São Paulo,SP,01000-138,-23.549247,-46.659072,0.92
DNE000520,PRAÇA,DO COMERCIO,3735,SAO JOSE,Recife,PE,50000-782,-8.059795,-34.874473,0.91
DNE000521,PRAÇA,DOS ANDRADAS,544,CENTRO,Porto Alegre,RS,90000-806,-30.035682,-51.229954,0.92
DNE000522,PRAÇA,PRIMEIRO DE MARÇO,1164,CENTRO,Rio de Janeiro,RJ,20000-156,-22.903508,-43.175301,0.9
DNE000523,ESTRADA,PRIMEIRO DE MARÇO,3182,CENTRO,Rio de Janeiro,RJ,20000-591,-22.902323,-43.175211,0.9
DNE000524,ALAMEDA,DO OUVIDOR,1283,CENTRO,Rio de Janeiro,RJ,20000-316,-22.903343,-43.17305,0.91
DNE000525,ESTRADA,PRIMEIRO DE MARÇO,2364,CENTRO,Rio de Janeiro,RJ,20000-399,-22.90276,-43.175269,0.93
DNE000526,ALAMEDA,PROTASIO ALVES,878,PETROPOLIS,Porto Alegre,RS,90000-715,-30.036868,-51.232953,0.94
DNE000527,TRAVESSA,COPACABANA,384,COPACABANA,Rio de Janeiro,RJ,20000-477,-22.969372,-43.185367,0.91
DNE000528,VIELA,COPACABANA,2383,COPACABANA,Rio de Janeiro,RJ,20000-913,-22.970246,-43.184561,0.92
DNE000529,PRAÇA,IPIRANGA,1907,REPUBLICA,São Paulo,SP,01000-192,-23.543538,-46.639265,0.92
DNE000530,AVENIDA,RIO BRANCO,2263,CENTRO,Rio de Janeiro,RJ,20000-530,-22.904994,-43.175966,0.95
DNE000531,VIELA,NOVE DE JULHO,1002,REPUBLICA,São Paulo,SP,01000-352,-23.543463,-46.641689,0.92
DNE000532,AVENIDA,EIXO MONUMENTAL,1121,ASA NORTE,Brasília,DF,70000-178,-15.796326,-47.883511,0.93
DNE000533,AVENIDA,BAHIA,1098,CENTRO,Belo Horizonte,MG,30000-481,-19.917185,-43.936341,0.91
DNE000534,ALAMEDA,BORGES DE MEDEIROS,1268,CENTRO,Porto Alegre,RS,90000-754,-30.034987,-51.231317,0.92
DNE000535,LARGO,ATLANTICA,1318,COPACABANA,Rio de Janeiro,RJ,20000-492,-22.970864,-43.181598,0.91
DNE000536,VIELA,DAS FLORES,3030,JARDIM,Rio de Janeiro,RJ,20000-532,-22.910693,-43.179426,0.94
DNE000537,AVENIDA,TUPIS,3618,CENTRO,Belo Horizonte,MG,30000-571,-19.919063,-43.937927,0.91
DNE000538,AVENIDA,CONSOLACAO,2963,CONSOLACAO,São Paulo,SP,01000-369,-23.550878,-46.66,0.92
DNE000539,TRAVESSA,DOS ANDRADAS,3942,CENTRO,Porto Alegre,RS,90000-162,-30.034659,-51.230274,0.93
DNE000540,TRAVESSA,CONSOLACAO,4343,CONSOLACAO,São Paulo,SP,01000-290,-23.550805,-46.660364,0.9
DNE000541,ALAMEDA,BAHIA,4123,CENTRO,Belo Horizonte,MG,30000-822,-19.918407,-43.936854,0.94
DNE000542,ESTRADA,TUPIS,4610,CENTRO,Belo Horizonte,MG,30000-365,-19.918657,-43.937233,0.91
DNE000543,ESTRADA,AGAMENON MAGALHAES,3694,DERBY,Recife,PE,50000-628,-8.049629,-34.890194,0.91
DNE000544,VIELA,MARQUES DE ITU,2054,VILA BUARQUE,São Paulo,SP,01000-556,-23.546006,-46.644103,0.91
DNE000545,AVENIDA,DO COMERCIO,1692,SAO JOSE,Recife,PE,50000-313,-8.059634,-34.875712,0.95
DNE000546,VIELA,EIXO MONUMENTAL,1134,ASA NORTE,Brasília,DF,70000-228,-15.795066,-47.884198,0.92
DNE000547,LARGO,CONSOLACAO,4976,CONSOLACAO,São Paulo,SP,01000-787,-23.549214,-46.660138,0.9
DNE000548,VIELA,DAS FLORES,4845,JARDIM,Rio de Janeiro,RJ,20000-280,-22.909405,-43.179966,0.93
DNE000549,TRAVESSA,OSWALDO CRUZ,2128,BOTAFOGO,Rio de Janeiro,RJ,20000-907,-22.949612,-43.18944,0.9
DNE000550,ESTRADA,DAS FLORES,3886,JARDIM,Rio de Janeiro,RJ,20000-528,-22.909625,-43.179113,0.91
DNE000551,LARGO,RIO BRANCO,3515,CENTRO,Rio de Janeiro,RJ,20000-895,-22.903086,-43.175345,0.95
DNE000552,PRAÇA,DO OUVIDOR,3371,CENTRO,Rio de Janeiro,RJ,20000-854,-22.903149,-43.172414,0.92
DNE000553,LARGO,DOS ANDRADAS,2778,CENTRO,Porto Alegre,RS,90000-262,-30.034722,-51.229792,0.92
DNE000554,RUA,AMAZONAS,1977,CENTRO,Belo Horizonte,MG,30000-639,-19.916299,-43.934827,0.94
DNE000555,TRAVESSA,NOVE DE JULHO,3297,REPUBLICA,São Paulo,SP,01000-233,-23.544706,-46.641638,0.94
DNE000556,ESTRADA,TUPIS,1438,CENTRO,Belo Horizonte,MG,30000-250,-19.918543,-43.937639,0.95
DNE000557,LARGO,DOS ANDRADAS,3040,CENTRO,Porto Alegre,RS,90000-601,-30.035515,-51.230033,0.93
DNE000558,AVENIDA,AMAZONAS,3465,CENTRO,Belo Horizonte,MG,30000-898,-19.916787,-43.934063,0.91
DNE000559,PRAÇA,SAO JOAO,935,REPUBLICA,São Paulo,SP,01000-957,-23.546685,-46.642234,0.91
DNE000560,RUA,EIXO MONUMENTAL,3071,ASA NORTE,Brasília,DF,70000-206,-15.796192,-47.883893,0.91
DNE000561,ESTRADA,AMAZONAS,1534,CENTRO,Belo Horizonte,MG,30000-284,-19.916089,-43.935984,0.9
DNE000562,RUA,AFONSO PENA,784,CENTRO,Belo Horizonte,MG,30000-372,-19.915677,-43.933476,0.95
DNE000563,AVENIDA,QUINZE DE NOVEMBRO,497,CENTRO,São Paulo,SP,01000-125,-23.550163,-46.633771,0.92
DNE000564,RUA,COPACABANA,1770,COPACABANA,Rio de Janeiro,RJ,20000-182,-22.970099,-43.184233,0.94
DNE000565,RUA,AGAMENON MAGALHAES,2806,DERBY,Recife,PE,50000-133,-8.049152,-34.890109,0.93
DNE000566,VIELA,SAO JOAO,3759,REPUBLICA,São Paulo,SP,01000-386,-23.545833,-46.643583,0.91
DNE000567,LARGO,DO COMERCIO,1310,SAO JOSE,Recife,PE,50000-901,-8.059845,-34.874294,0.93
DNE000568,RUA,BAHIA,4424,CENTRO,Belo Horizonte,MG,30000-676,-19.918134,-43.936517,0.91
DNE000569,PRAÇA,ATLANTICA,2131,COPACABANA,Rio de Janeiro,RJ,20000-458,-22.970906,-43.18171,0.9
DNE000570,TRAVESSA,EIXO MONUMENTAL,4954,ASA NORTE,Brasília,DF,70000-573,-15.79635,-47.883602,0.91
DNE000571,AVENIDA,PAULISTA,1312,BELA VISTA,São Paulo,SP,01000-220,-23.560416,-46.656512,0.94
DNE000572,ALAMEDA,DO COMERCIO,4614,SAO JOSE,Recife,PE,50000-160,-8.060556,-34.874696,0.94
DNE000573,LARGO,URUGUAIANA,3237,CENTRO,Rio de Janeiro,RJ,20000-943,-22.900339,-43.173563,0.93
DNE000574,ALAMEDA,PAULISTA,2916,BELA VISTA,São Paulo,SP,01000-702,-23.561492,-46.657167,0.95
DNE000575,PRAÇA,BORGES DE MEDEIROS,192,CENTRO,Porto Alegre,RS,90000-100,-30.03547,-51.230502,0.92
DNE000576,RUA,PROTASIO ALVES,3430,PETROPOLIS,Porto Alegre,RS,90000-472,-30.035282,-51.23213,0.94
DNE000577,RUA,AFONSO PENA,4470,CENTRO,Belo Horizonte,MG,30000-832,-19.915974,-43.935401,0.9
DNE000578,ESTRADA,PRESIDENTE VARGAS,4875,CENTRO,Rio de Janeiro,RJ,20000-290,-22.90587,-43.177315,0.9
DNE000579,ALAMEDA,COPACABANA,1952,COPACABANA,Rio de Janeiro,RJ,20000-386,-22.969192,-43.184447,0.93
DNE000580,TRAVESSA,NOVE DE JULHO,1421,REPUBLICA,São Paulo,SP,01000-456,-23.543916,-46.640172,0.94
DNE000581,ESTRADA,REBOUCAS,2005,PINHEIROS,São Paulo,SP,01000-141,-23.561505,-46.680653,0.92
DNE000582,PRAÇA,SETEMBRO,2819,CENTRO,Rio de Janeiro,RJ,20000-160,-22.904381,-43.176188,0.94
DNE000583,PRAÇA,PRIMEIRO DE MARÇO,2324,CENTRO,Rio de Janeiro,RJ,20000-835,-22.902764,-43.175541,0.92
DNE000584,ALAMEDA,ATLANTICA,1706,COPACABANA,Rio de Janeiro,RJ,20000-873,-22.971937,-43.182412,0.93
DNE000585,TRAVESSA,IPIRANGA,3229,REPUBLICA,São Paulo,SP,01000-706,-23.543615,-46.640676,0.95
DNE000586,RUA,AMAZONAS,2842,CENTRO,Belo Horizonte,MG,30000-858,-19.917735,-43.934376,0.93
DNE000587,ESTRADA,W3 NORTE,2208,ASA NORTE,Brasília,DF,70000-192,-15.794,-47.883539,0.94
DNE000588,PRAÇA,PAULISTA,4903,BELA VISTA,São Paulo,SP,01000-995,-23.56064,-46.657384,0.92
DNE000589,TRAVESSA,URUGUAIANA,4067,CENTRO,Rio de Janeiro,RJ,20000-177,-22.900097,-43.174764,0.92
DNE000590,ALAMEDA,DOS ANDRADAS,1312,CENTRO,Porto Alegre,RS,90000-115,-30.034802,-51.23038,0.9
DNE000591,ALAMEDA,DO COMERCIO,762,SAO JOSE,Recife,PE,50000-558,-8.060635,-34.87445,0.93
DNE000592,ESTRADA,BOAVISTA,1482,BOA VIAGEM,Recife,PE,50000-177,-8.119756,-34.906406,0.92
DNE000593,VIELA,BRIGADEIRO FARIA LIMA,1050,ITAM BIBI,São Paulo,SP,01000-975,-23.5848,-46.690255,0.95
DNE000594,VIELA,VINTE E TRES DE MAIO,2064,LIBERDADE,São Paulo,SP,01000-245,-23.545053,-46.642698,0.92
DNE000595,LARGO,DAS FLORES,1873,JARDIM,Rio de Janeiro,RJ,20000-684,-22.909219,-43.180149,0.9
DNE000596,ALAMEDA,PAULISTA,2584,BELA VISTA,São Paulo,SP,01000-376,-23.561079,-46.65574,0.94
DNE000597,AVENIDA,OSWALDO CRUZ,2899,BOTAFOGO,Rio de Janeiro,RJ,20000-980,-22.950618,-43.18959,0.93
DNE000598,ALAMEDA,BOAVISTA,1720,BOA VIAGEM,Recife,PE,50000-242,-8.120291,-34.907364,0.94
DNE000599,TRAVESSA,PRESIDENTE VARGAS,405,CENTRO,Rio de Janeiro,RJ,20000-552,-22.905836,-43.17879,0.93
DNE000600,ESTRADA,BORGES DE MEDEIROS,2138,CENTRO,Porto Alegre,RS,90000-229,-30.034165,-51.231078,0.92
DNE000601,ESTRADA,CONDE DA BOA VISTA,1257,DERBY,Recife,PE,50000-613,-8.054615,-34.888497,0.95
DNE000602,PRAÇA,W3 NORTE,4422,ASA NORTE,Brasília,DF,70000-704,-15.795527,-47.882363,0.94
DNE000603,ALAMEDA,QUINZE DE NOVEMBRO,4447,CENTRO,São Paulo,SP,01000-142,-23.550048,-46.63237,0.92
DNE000604,TRAVESSA,AMAZONAS,1712,CENTRO,Belo Horizonte,MG,30000-875,-19.917015,-43.935236,0.94
DNE000605,VIELA,PAULISTA,2903,BELA VISTA,São Paulo,SP,01000-993,-23.561221,-46.655527,0.9
DNE000606,ALAMEDA,OSWALDO CRUZ,3550,BOTAFOGO,Rio de Janeiro,RJ,20000-632,-22.950668,-43.190065,0.91
DNE000607,PRAÇA,BOAVISTA,4320,BOA VIAGEM,Recife,PE,50000-949,-8.119727,-34.906429,0.93
DNE000608,VIELA,W3 NORTE,3915,ASA NORTE,Brasília,DF,70000-907,-15.795656,-47.88245,0.91
DNE000609,VIELA,QUINZE DE NOVEMBRO,3951,CENTRO,São Paulo,SP,01000-698,-23.551484,-46.633292,0.91
DNE000610,PRAÇA,PAULISTA,3058,BELA VISTA,São Paulo,SP,01000-699,-23.561674,-46.655651,0.9
DNE000611,ESTRADA,AGAMENON MAGALHAES,2871,DERBY,Recife,PE,50000-208,-8.050662,-34.890682,0.9
DNE000612,VIELA,W3 NORTE,1377,ASA NORTE,Brasília,DF,70000-407,-15.795633,-47.882541,0.94
DNE000613,ALAMEDA,BAHIA,1477,CENTRO,Belo Horizonte,MG,30000-192,-19.918656,-43.936178,0.93
DNE000614,ALAMEDA,PAULISTA,715,BELA VISTA,São Paulo,SP,01000-687,-23.560813,-46.657008,0.91
DNE000615,VIELA,QUINZE DE NOVEMBRO,3232,CENTRO,São Paulo,SP,01000-810,-23.550332,-46.632732,0.91
DNE000616,RUA,BAHIA,2149,CENTRO,Belo Horizonte,MG,30000-450,-19.91892,-43.93618,0.95
DNE000617,TRAVESSA,OSWALDO CRUZ,1517,BOTAFOGO,Rio de Janeiro,RJ,20000-956,-22.949074,-43.190277,0.9
DNE000618,TRAVESSA,SAO JOAO,614,REPUBLICA,São Paulo,SP,01000-878,-23.545706,-46.643962,0.9
DNE000619,TRAVESSA,RIO BRANCO,4414,CENTRO,Rio de Janeiro,RJ,20000-237,-22.90385,-43.175509,0.93
DNE000620,AVENIDA,PAULISTA,4849,BELA VISTA,São Paulo,SP,01000-972,-23.561803,-46.656572,0.91
DNE000621,RUA,DO OUVIDOR,4333,CENTRO,Rio de Janeiro,RJ,20000-597,-22.902388,-43.172938,0.91
DNE000622,AVENIDA,ATLANTICA,3425,COPACABANA,Rio de Janeiro,RJ,20000-156,-22.971748,-43.18266,0.94
DNE000623,VIELA,DOS ANDRADAS,2306,CENTRO,Porto Alegre,RS,90000-638,-30.033771,-51.229815,0.91
DNE000624,TRAVESSA,DA AURORA,3794,BOA VISTA,Recife,PE,50000-377,-8.063979,-34.880855,0.91
DNE000625,ESTRADA,AMAZONAS,1827,CENTRO,Belo Horizonte,MG,30000-310,-19.91782,-43.934348,0.93
DNE000626,ALAMEDA,REBOUCAS,2320,PINHEIROS,São Paulo,SP,01000-545,-23.560427,-46.680771,0.94
DNE000627,AVENIDA,MARQUES DE ITU,3188,VILA BUARQUE,São Paulo,SP,01000-936,-23.547726,-46.6446,0.92
DNE000628,LARGO,SAO JOAO,1464,REPUBLICA,São Paulo,SP,01000-774,-23.546767,-46.642502,0.92
DNE000629,VIELA,DO COMERCIO,260,SAO JOSE,Recife,PE,50000-809,-8.059953,-34.875047,0.92
DNE000630,ESTRADA,CONSOLACAO,369,CONSOLACAO,São Paulo,SP,01000-538,-23.54942,-46.659791,0.94
DNE000631,AVENIDA,COPACABANA,4192,COPACABANA,Rio de Janeiro,RJ,20000-120,-22.970053,-43.184283,0.93
DNE000632,TRAVESSA,RIO BRANCO,1413,CENTRO,Rio de Janeiro,RJ,20000-287,-22.903328,-43.175011,0.91
DNE000633,TRAVESSA,ATLANTICA,3648,COPACABANA,Rio de Janeiro,RJ,20000-890,-22.970625,-43.182648,0.92
DNE000634,TRAVESSA,VINTE E TRES DE MAIO,2201,LIBERDADE,São Paulo,SP,01000-899,-23.545844,-46.642008,0.92
DNE000635,VIELA,BOAVISTA,4691,BOA VIAGEM,Recife,PE,50000-683,-8.119408,-34.906998,0.91
DNE000636,PRAÇA,DO OUVIDOR,1847,CENTRO,Rio de Janeiro,RJ,20000-879,-22.903447,-43.17203,0.92
DNE000637,ALAMEDA,URUGUAIANA,3831,CENTRO,Rio de Janeiro,RJ,20000-628,-22.901164,-43.173864,0.91
DNE000638,RUA,AMAZONAS,27,CENTRO,Belo Horizonte,MG,30000-332,-19.916532,-43.935468,0.93
DNE000639,PRAÇA,PROTASIO ALVES,3947,PETROPOLIS,Porto Alegre,RS,90000-374,-30.035251,-51.231748,0.94
DNE000640,TRAVESSA,QUINZE DE NOVEMBRO,2632,CENTRO,São Paulo,SP,01000-717,-23.551337,-46.632856,0.94
DNE000641,TRAVESSA,DAS FLORES,3908,JARDIM,Rio de Janeiro,RJ,20000-368,-22.90933,-43.180935,0.93
DNE000642,VIELA,AMAZONAS,769,CENTRO,Belo Horizonte,MG,30000-566,-19.9179,-43.935023,0.91
DNE000643,ALAMEDA,PROTASIO ALVES,1739,PETROPOLIS,Porto Alegre,RS,90000-505,-30.035088,-51.231955,0.92
DNE000644,PRAÇA,DO COMERCIO,3405,SAO JOSE,Recife,PE,50000-524,-8.060835,-34.874495,0.91
DNE000645,TRAVESSA,TUPIS,3311,CENTRO,Belo Horizonte,MG,30000-928,-19.919737,-43.936246,0.93
DNE000646,AVENIDA,COPACABANA,4256,COPACABANA,Rio de Janeiro,RJ,20000-629,-22.970265,-43.185406,0.92
DNE000647,LARGO,ATLANTICA,1368,COPACABANA,Rio de Janeiro,RJ,20000-212,-22.970512,-43.182924,0.93
DNE000648,RUA,DO OUVIDOR,3723,CENTRO,Rio de Janeiro,RJ,20000-957,-22.902224,-43.173162,0.93
